Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no,Repository
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""subscription\"" : \""""+ amount+ ""\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 534.",431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,tokenizedPayment,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",431,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,checkEligibility,Long Parameter List,The method has 5 parameters. ,562,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,checkEligibility,Long Statement,"The length of the statement ""String rawDataToBeEncrypted=""{\""merchantId\"": \"""" + this.merchantId + ""\""`\""customerId\"": \""""+ customerId+ ""\""`\""maskedAccNo\"": \""""+ maskedAccNo+ ""\""`\""tokenType\"": \""""+ tokenType+ ""\""`\""amount\"": \""""+ amount+ ""\""`\""dateTime\"": \""""+ datetime+ ""\""`\""challenge\"": \""""+ random+ ""\""}"";"" is 281.",562,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,checkEligibility,Long Statement,"The length of the statement ""String body=""{\""merchantId\"":\"""" + this.merchantId + ""\""`\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\""signature\"":\""""+ signature+ ""\""}"";"" is 135.",562,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancelAuthorization,Long Statement,"The length of the statement ""String rawDataToBeEncrypted=""{\""merchantId\"": \"""" + this.merchantId + ""\""`\""customerId\"": \""""+ customerId+ ""\""`\""maskedAccNo\"": \""""+ maskedAccNo+ ""\""`\""tokenType\"": \""""+ tokenType+ ""\""`\""dateTime\"": \""""+ datetime+ ""\""`\""challenge\"": \""""+ random+ ""\""}"";"" is 252.",620,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancelAuthorization,Long Statement,"The length of the statement ""byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 134.",620,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancelAuthorization,Long Statement,"The length of the statement ""byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 131.",620,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancelAuthorization,Long Statement,"The length of the statement ""String body=""{\""merchantId\"":\"""" + this.merchantId + ""\""`\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\""signature\"":\""""+ signature+ ""\""}"";"" is 135.",620,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,checkStatus,Long Statement,"The length of the statement ""ResponseEntity<VerifyResponse> orderStatusCheckResponse=this.apiGateway.exchange(orderStatusCheckRequest`HttpMethod.GET`orderStatusEntity`VerifyResponse.class);"" is 160.",669,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancel,Long Parameter List,The method has 5 parameters. ,695,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancel,Long Statement,"The length of the statement ""byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 134.",695,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancel,Long Statement,"The length of the statement ""byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 131.",695,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,cancel,Long Statement,"The length of the statement ""InitializeResponse response=(InitializeResponse)this.apiGateway.postForObject(orderRequest`orderRequestEntity`InitializeResponse.class`new Object[0]);"" is 150.",695,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=DIRECT_DEBIT_TOKEN_GEN"";"" is 153.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 491.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,addNagadAccountDirectDebit,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",762,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,decryptToken,Long Statement,"The length of the statement ""byte[] decryptedTokenBytes=crypto.decryptWithAes(DatatypeConverter.parseHexBinary(token)`DatatypeConverter.parseHexBinary(key)`DatatypeConverter.parseHexBinary(iv));"" is 165.",891,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Identifier,The length of the identifier initializeResponseSensitiveData is 31.,902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Identifier,The length of the identifier sensitiveDataInitializeResponse is 31.,902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""byte[] rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 134.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""byte[] rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 131.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""String body=""{\n"" + ""\t\""dateTime\"":\"""" + datetime + ""\""`\n""+ ""\t\""sensitiveData\"":\""""+ sensitiveData+ ""\""`\n""+ ""\t\""signature\"":\""""+ signature+ ""\""\n""+ ""}"";"" is 157.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""String initializeRequest=this.base_url + ""/api/dfs/check-out/initialize/"" + this.merchantId+ ""/""+ orderId+ this.local+ ""&purpose=DIRECT_DEBIT_TOKEN_TXN"";"" is 153.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""byte[] rawDecryptedBytes=crypto.decrypt(crypto.getPrivate(privateKeyPath)`decoder.decode(initializeResponseSensitiveData));"" is 123.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""SensitiveDataInitializeResponse sensitiveDataInitializeResponse=(SensitiveDataInitializeResponse)objectMapper.readValue(responseSensitiveData`SensitiveDataInitializeResponse.class);"" is 181.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""Boolean verify=crypto.verifySign(crypto.getPublic(this.gwPublicKeyPath)`rawDecryptedBytes`decoder.decode(initializeResponseSignature));"" is 135.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""rawEncryptedBytes=crypto.encrypt(crypto.getPublic(this.gwPublicKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 127.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""rawSignatureBytes=crypto.sign(crypto.getPrivate(this.privateKeyPath)`rawDataToBeEncrypted.getBytes(StandardCharsets.UTF_8));"" is 124.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""String body1=""{ \""sensitiveData\"": \"""" + sensitiveData + ""\""` \""signature\"": \""""+ signature+ ""\""` \""merchantCallbackURL\"": \""http://sandbox.mynagad.com:10707/merchant-server/web/confirm\""` ""+ ""\""additionalMerchantInfo\"": {\n""+ "" \""serviceName\"" : \""Akash DTH\""`\n""+ "" \""serviceLogoURL\"" : \""""+ logoURL+ ""\""`\n""+ "" \""additionalFieldNameEN\"" : \""Discount\""`\n""+ "" \""additionalFieldNameBN\"" : \""ডিসকাউন্ট\""`\n""+ "" \""additionalFieldValue\"" : \""10\""`\n""+ "" \""productName\"" : \""shirt\""\n""+ ""} } "";"" is 491.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""String orderRequest=this.base_url + ""/api/dfs/check-out/complete/"" + sensitiveDataInitializeResponse.getPaymentReferenceId();"" is 125.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,PaymentGatewayPaytm,autoDebit,Long Statement,"The length of the statement ""ResponseEntity<String> orderResponse=this.apiGateway.exchange(orderRequest`HttpMethod.POST`orderRequestEntity`String.class);"" is 124.",902,onlinepay
onlinepay,com.nagad.onlinepay.model,SensitiveDataInitializeResponse,toString,Long Statement,"The length of the statement ""return ""SensitiveDataInitializeResponse{"" + ""paymentReferenceId='"" + paymentReferenceId + '\''+ ""` challenge='""+ challenge+ '\''+ ""` acceptDateTime='""+ acceptDateTime+ '\''+ '}';"" is 178.",40,onlinepay
onlinepay,com.nagad.onlinepay.model,VerifyResponse,toString,Long Statement,"The length of the statement ""return ""VerifyResponse{"" + ""merchantId='"" + merchantId + '\''+ ""` orderId='""+ orderId+ '\''+ ""` paymentRefId='""+ paymentRefId+ '\''+ ""` amount='""+ amount+ '\''+ ""` clientMobileNo='""+ clientMobileNo+ '\''+ ""` merchantMobileNo='""+ merchantMobileNo+ '\''+ ""` orderDateTime='""+ orderDateTime+ '\''+ ""` issuerPaymentDateTime='""+ issuerPaymentDateTime+ '\''+ ""` issuerPaymentRefNo='""+ issuerPaymentRefNo+ '\''+ ""` additionalMerchantInfo='""+ additionalMerchantInfo+ '\''+ ""` status='""+ status+ '\''+ ""` statusCode='""+ statusCode+ '\''+ ""` cancelIssuerDateTime='""+ cancelIssuerDateTime+ '\''+ ""` cancelIssuerRefNo='""+ cancelIssuerRefNo+ '\''+ '}';"" is 639.",136,onlinepay
onlinepay,com.nagad.onlinepay.model,VerifyResponse,equals,Long Statement,"The length of the statement ""return Objects.equals(merchantId`that.merchantId) && Objects.equals(orderId`that.orderId) && Objects.equals(paymentRefId`that.paymentRefId)&& Objects.equals(amount`that.amount)&& Objects.equals(clientMobileNo`that.clientMobileNo)&& Objects.equals(merchantMobileNo`that.merchantMobileNo)&& Objects.equals(orderDateTime`that.orderDateTime)&& Objects.equals(issuerPaymentDateTime`that.issuerPaymentDateTime)&& Objects.equals(issuerPaymentRefNo`that.issuerPaymentRefNo)&& Objects.equals(additionalMerchantInfo`that.additionalMerchantInfo)&& Objects.equals(status`that.status)&& Objects.equals(statusCode`that.statusCode)&& Objects.equals(cancelIssuerDateTime`that.cancelIssuerDateTime)&& Objects.equals(cancelIssuerRefNo`that.cancelIssuerRefNo);"" is 741.",156,onlinepay
onlinepay,com.nagad.onlinepay.model,VerifyResponse,hashCode,Long Statement,"The length of the statement ""return Objects.hash(merchantId`orderId`paymentRefId`amount`clientMobileNo`merchantMobileNo`orderDateTime`issuerPaymentDateTime`issuerPaymentRefNo`additionalMerchantInfo`status`statusCode`cancelIssuerDateTime`cancelIssuerRefNo);"" is 227.",177,onlinepay
